Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2001-01-26,138.54,138.54,138.54,138.54
2001-01-29,138.42,138.42,138.42,138.42
2001-01-30,137.74,137.74,137.74,137.74
2001-01-31,136.99,136.99,136.99,136.99
2001-02-01,135.48,135.48,135.48,135.48
2001-02-02,141.94,141.94,141.94,141.94
2001-02-05,136.43,136.43,136.43,136.43
2001-02-06,136.26,136.26,136.26,136.26
2001-02-07,122.6,122.6,122.6,122.6
2001-02-08,117.02,117.02,117.02,117.02
2001-02-09,95.89,95.89,95.89,95.89
2001-02-12,141.74,141.74,141.74,141.74
2001-02-13,142.3,142.3,142.3,142.3
2001-02-14,139.53,139.53,139.53,139.53
2001-02-15,141.98,141.98,141.98,141.98
2001-02-16,145.02,145.02,145.02,145.02
2001-02-19,140.55,140.55,140.55,140.55
2001-02-20,141.64,141.64,141.64,141.64
2001-02-21,141.98,141.98,141.98,141.98
2001-02-22,140.96,140.96,140.96,140.96
2001-02-23,140.16,140.16,140.16,140.16
2001-02-26,139.63,139.63,139.63,139.63
2001-02-27,138.78,138.78,138.78,138.78
2001-02-28,138.3,138.3,138.3,138.3
2001-03-01,137.37,137.37,137.37,137.37
2001-03-02,140.21,140.21,140.21,140.21
2001-03-05,138.2,138.2,138.2,138.2
2001-03-06,136.99,136.99,136.99,136.99
2001-03-07,123.42,123.42,123.42,123.42
2001-03-08,117.11,117.11,117.11,117.11
2001-03-09,126.92,126.92,126.92,126.92
2001-03-12,97.22,97.22,97.22,97.22
2001-03-13,135.0,135.0,135.0,135.0
2001-03-14,134.44,134.44,134.44,134.44
2001-03-15,134.97,134.97,134.97,134.97
2001-03-16,135.29,135.29,135.29,135.29
2001-03-19,135.26,135.26,135.26,135.26
2001-03-20,135.14,135.14,135.14,135.14
2001-03-21,134.7,134.7,134.7,134.7
2001-03-22,135.09,135.09,135.09,135.09
2001-03-23,136.18,136.18,136.18,136.18
2001-03-26,139.31,139.31,139.31,139.31
2001-03-27,140.09,140.09,140.09,140.09
2001-03-28,140.24,140.24,140.24,140.24
2001-03-29,141.55,141.55,141.55,141.55
2001-03-30,141.89,141.89,141.89,141.89
2001-04-02,141.94,141.94,141.94,141.94
2001-04-03,140.21,140.21,140.21,140.21
2001-04-04,136.82,136.82,136.82,136.82
2001-04-05,124.42,124.42,124.42,124.42
2001-04-06,137.2,137.2,137.2,137.2
2001-04-09,125.73,125.73,125.73,125.73
2001-04-10,116.07,116.07,116.07,116.07
2001-04-11,136.38,136.38,136.38,136.38
2001-04-12,96.71,96.71,96.71,96.71
2001-04-13,136.35,136.35,136.35,136.35
2001-04-16,136.35,136.35,136.35,136.35
2001-04-17,137.18,137.18,137.18,137.18
2001-04-18,135.68,135.68,135.68,135.68
2001-04-19,133.59,133.59,133.59,133.59
2001-04-20,132.16,132.16,132.16,132.16
2001-04-23,135.26,135.26,135.26,135.26
2001-04-24,135.09,135.09,135.09,135.09
2001-04-25,134.1,134.1,134.1,134.1
2001-04-26,125.99,125.99,125.99,125.99
2001-04-27,125.87,125.87,125.87,125.87
2001-04-30,125.87,125.87,125.87,125.87
2001-05-01,125.87,125.87,125.87,125.87
2001-05-02,125.87,125.87,125.87,125.87
2001-05-03,128.23,128.23,128.23,128.23
2001-05-04,123.2,123.2,123.2,123.2
2001-05-07,124.03,124.03,124.03,124.03
2001-05-08,125.58,125.58,125.58,125.58
2001-05-09,125.32,125.32,125.32,125.32
2001-05-10,124.76,124.76,124.76,124.76
2001-05-11,96.18,96.18,96.18,96.18
2001-05-14,123.93,123.93,123.93,123.93
2001-05-15,124.15,124.15,124.15,124.15
2001-05-16,123.08,123.08,123.08,123.08
2001-05-17,126.63,126.63,126.63,126.63
2001-05-18,125.1,125.1,125.1,125.1
2001-05-21,124.15,124.15,124.15,124.15
2001-05-22,122.84,122.84,122.84,122.84
2001-05-23,124.56,124.56,124.56,124.56
2001-05-24,125.99,125.99,125.99,125.99
2001-05-25,126.16,126.16,126.16,126.16
2001-05-28,125.73,125.73,125.73,125.73
2001-05-29,124.64,124.64,124.64,124.64
2001-05-30,126.38,126.38,126.38,126.38
2001-05-31,124.98,124.98,124.98,124.98
2001-06-01,124.98,124.98,124.98,124.98
2001-06-04,124.98,124.98,124.98,124.98
2001-06-05,137.2,137.2,137.2,137.2
2001-06-06,122.09,122.09,122.09,122.09
2001-06-07,127.09,127.09,127.09,127.09
2001-06-08,126.29,126.29,126.29,126.29
2001-06-11,120.61,120.61,120.61,120.61
2001-06-12,98.38,98.38,98.38,98.38
2001-06-13,121.51,121.51,121.51,121.51
2001-06-14,120.49,120.49,120.49,120.49
2001-06-15,118.76,118.76,118.76,118.76
2001-06-18,119.95,119.95,119.95,119.95
2001-06-19,120.34,120.34,120.34,120.34
2001-06-20,119.57,119.57,119.57,119.57
2001-06-21,120.07,120.07,120.07,120.07
2001-06-22,120.97,120.97,120.97,120.97
2001-06-25,119.35,119.35,119.35,119.35
2001-06-26,119.13,119.13,119.13,119.13
2001-06-27,120.1,120.1,120.1,120.1
2001-06-28,120.1,120.1,120.1,120.1
2001-06-29,120.1,120.1,120.1,120.1
2001-07-02,122.6,122.6,122.6,122.6
2001-07-03,123.42,123.42,123.42,123.42
2001-07-04,124.42,124.42,124.42,124.42
2001-07-05,124.03,124.03,124.03,124.03
2001-07-06,126.19,126.19,126.19,126.19
2001-07-09,125.22,125.22,125.22,125.22
2001-07-10,122.04,122.04,122.04,122.04
2001-07-11,92.15,92.15,92.15,92.15
2001-07-12,119.95,119.95,119.95,119.95
2001-07-13,123.45,123.45,123.45,123.45
2001-07-16,119.81,119.81,119.81,119.81
2001-07-17,121.14,121.14,121.14,121.14
2001-07-18,123.28,123.28,123.28,123.28
2001-07-19,123.23,123.23,123.23,123.23
2001-07-20,122.23,122.23,122.23,122.23
2001-07-23,122.23,122.23,122.23,122.23
2001-07-24,123.5,123.5,123.5,123.5
2001-07-25,124.78,124.78,124.78,124.78
2001-07-26,124.71,124.71,124.71,124.71
2001-07-27,125.63,125.63,125.63,125.63
2001-07-30,125.19,125.19,125.19,125.19
2001-07-31,125.51,125.51,125.51,125.51
2001-08-01,125.58,125.58,125.58,125.58
2001-08-02,126.07,126.07,126.07,126.07
2001-08-03,125.58,125.58,125.58,125.58
2001-08-06,126.29,126.29,126.29,126.29
2001-08-07,126.19,126.19,126.19,126.19
2001-08-08,121.92,121.92,121.92,121.92
2001-08-09,90.72,90.72,90.72,90.72
2001-08-10,114.62,114.62,114.62,114.62
2001-08-13,126.8,126.8,126.8,126.8
2001-08-14,126.24,126.24,126.24,126.24
2001-08-15,126.5,126.5,126.5,126.5
2001-08-16,126.31,126.31,126.31,126.31
