Data,a5.c,wig2,^aex,^aor,^ath,^bel,^bet,^bux,^bvp,^cac,^cry,^dax,^djc,^dji,^djt,^dju,^fmi,^ftm,^hex,^hsi,^ibe,^ice,^ipc,^ips,^jci,^klc,^kos,^mda,^moe,^mrv,^ndq,^ndx,^nkx,^nz5,^omx,^omx,^omx,^omx,^ose,^pse,^psi,^px.,^rts,^sax,^sdx,^set,^shb,^shc,^smi,^snx,^sof,^spx,^sti,^tdx,^tsx,^tws,^ukx,^ux.,^xu1
2008-07-10,3676.86,2557.66,401.93,5020.5,3372.62,3022.3,6179.56,20558.8,60252.73,4231.56,457.49,6305.0,4106.23,11229.0,4816.79,520.95,28437.0,8519.9,8344.53,21821.8,11739.5,3860.58,27877.33,2803.82,2276.23,1135.49,1537.43,8588.88,1659.57,1940.15,2257.85,1839.56,13067.21,3112.56,511.47,833.58,556.53,417.83,504.31,2450.62,8678.1,1448.5,2186.35,429.32,4111.67,721.86,219.54,2875.45,6803.07,13926.24,1106.83,1253.39,2901.58,721.32,13743.87,7075.64,5406.79,1714.23,35574.64
2008-07-11,3546.53,2517.32,391.98,5067.79,3290.74,2959.35,6180.46,20352.6,60148.26,4100.64,461.43,6153.3,4068.26,11100.5,4776.74,517.87,27676.0,8339.09,8262.91,22184.6,11383.5,3828.38,27614.53,2761.13,2276.85,1150.39,1567.51,8337.73,1622.01,1906.52,2239.08,1810.88,13039.69,3121.55,516.02,813.6,554.54,417.15,504.96,2437.99,8456.7,1444.2,2167.18,436.51,4054.27,730.29,219.77,2856.62,6638.89,13469.84,1092.49,1239.49,2926.84,704.99,13709.09,7244.75,5261.6,1655.66,35006.46
2008-07-14,3546.95,2520.69,395.35,5007.89,3315.55,2969.06,6037.85,20403.8,60735.6,4142.52,458.73,6200.25,4037.3,11055.2,4728.49,511.92,27748.0,8445.7,8228.92,22014.5,11443.0,3800.77,27517.1,2766.97,2259.54,1144.45,1558.62,8386.62,1666.47,1922.01,2212.87,1798.03,13010.16,3082.62,514.26,826.59,542.78,415.55,495.5,2457.27,8325.44,1440.4,2208.06,434.6,4074.01,717.06,219.31,2878.25,6675.26,13330.5,1069.93,1228.3,2904.12,709.36,13741.29,7156.96,5300.39,1609.89,35826.0
2008-07-15,3386.82,2445.11,383.66,4910.1,3177.92,2863.43,5681.97,20282.2,61015.08,4061.14,449.49,6081.7,3995.82,10962.5,4657.56,508.08,27044.0,8279.29,8101.73,21174.8,11151.59,3741.44,27435.8,2728.11,2214.85,1127.6,1509.33,8145.61,1629.28,1878.83,2215.71,1798.35,12754.55,3040.45,517.79,814.99,538.14,412.94,478.0,2413.26,8011.54,1400.3,2174.22,444.99,4001.59,693.41,214.41,2779.45,6561.98,12676.19,1068.76,1214.91,2830.75,689.06,13357.55,6834.24,5171.89,1537.55,35254.96
2008-07-16,3436.38,2412.28,383.99,4947.5,3155.11,2905.39,5372.39,20350.0,62056.46,4112.45,444.58,6155.37,4093.92,11239.3,4915.5,497.4,27194.0,8414.5,8192.54,21223.5,11287.7,3712.23,27968.82,,2218.12,1119.42,1507.4,8224.94,1640.9,1877.43,2284.85,1843.87,12760.79,3059.36,512.3,826.83,533.09,408.76,470.04,2373.7,8124.26,1398.6,2175.46,449.05,4014.96,669.97,208.93,2705.87,6583.49,12575.79,1022.74,1245.36,2835.32,701.47,13503.79,6710.64,5150.6,1439.81,36374.35
2008-07-17,3527.25,2499.53,392.66,4977.39,3332.1,2999.85,5671.6,20822.9,60108.71,4225.99,432.6,6271.27,4131.83,11446.7,4976.12,489.44,27668.0,8719.7,8478.23,21734.7,11642.09,3767.09,28215.85,2778.18,2167.71,1121.17,1525.56,8466.82,1689.3,1893.43,2312.3,1853.47,12887.95,3091.37,520.18,858.4,527.91,408.73,480.04,2393.62,8408.88,1441.0,2223.48,449.05,4111.91,,206.63,2684.78,6739.16,13111.84,1035.68,1260.31,2864.1,723.54,13460.25,6974.5,5286.29,1511.82,37695.26
2008-07-18,3602.12,2508.53,395.94,4915.29,3406.76,3075.21,5667.2,20931.7,59972.25,4299.35,427.17,6382.65,4154.66,11496.6,5004.02,493.4,28100.0,8964.7,8575.59,21874.2,11895.29,3778.44,28169.76,2821.86,2141.13,1105.04,1509.99,8440.59,1623.09,1907.11,2282.78,1823.23,12803.7,3120.9,507.99,881.02,515.04,406.25,478.45,2389.52,8674.27,1424.2,2135.38,449.05,4148.28,664.52,211.85,2778.37,6827.31,13635.4,1021.02,1260.68,2847.73,723.6,13515.96,6815.31,5376.39,1506.51,37946.57
2008-07-21,3664.58,2577.77,400.36,5075.39,3443.42,3116.32,5848.41,21118.4,60771.78,4327.14,428.47,6424.84,4145.41,11467.3,4951.89,499.06,28220.0,9045.5,8664.12,22532.9,11784.59,3786.35,27988.47,2834.73,2195.06,1103.48,1562.92,8544.59,1634.36,1981.76,2279.53,1819.76,,3151.34,510.4,886.62,509.36,401.12,487.1,2416.62,8815.73,1451.2,2144.18,448.13,4212.32,687.3,216.22,2861.4,6858.22,13850.04,1032.37,1260.0,2919.21,737.88,13689.19,7085.66,5404.29,1573.57,38704.0
2008-07-22,3663.57,2577.06,400.2,5075.89,3384.99,3058.95,5641.81,21142.2,59647.32,4327.25,421.16,6442.79,4221.02,11602.5,5152.73,498.22,28230.0,8982.59,8540.01,22527.5,11610.09,3738.28,27592.24,2851.56,2212.75,1109.56,1561.23,8474.01,1606.11,1956.77,2303.96,1821.62,13184.96,3143.9,504.11,863.47,491.93,393.27,482.16,2409.98,8663.99,1436.4,2123.66,448.13,4196.4,682.15,215.08,2846.12,6922.25,14104.2,1027.5,1277.0,2890.65,730.56,13643.19,7065.64,5364.1,1522.87,37616.17
2008-07-23,3722.53,2627.98,405.38,5161.6,3505.68,3144.82,5825.37,21625.5,59420.85,4408.74,414.15,6536.09,4200.83,11632.4,5138.6,485.76,28841.0,9189.79,8529.04,23134.6,11934.9,3775.59,27644.75,2907.91,2225.84,1139.41,1591.76,8566.21,1603.04,1940.74,2325.87,1845.56,13312.92,3201.64,513.91,880.57,489.38,394.17,479.73,2462.93,8777.31,1475.0,2111.93,448.13,4246.46,694.14,213.74,2837.85,7058.24,14942.28,1023.11,1282.18,2978.98,746.7,13512.66,7309.83,5449.89,1537.53,38555.55
2008-07-24,3620.14,2603.9,396.65,5188.39,3512.8,3107.22,5867.18,21588.4,57434.37,4347.99,412.9,6440.7,4095.83,11349.3,4945.29,482.98,28665.0,9007.2,8419.08,23087.7,11675.09,3781.88,26878.18,2873.28,2257.05,1141.59,1626.14,8309.39,1573.53,1901.88,2280.11,1816.98,13603.3,3287.23,511.91,857.33,486.69,403.59,473.46,2535.9,8644.46,1441.6,2066.7,448.54,4177.35,691.48,216.15,2910.29,7056.93,14777.0,1033.31,1252.54,2977.9,721.58,13206.13,7368.08,5362.29,1543.02,38944.37
2008-07-25,3598.95,2631.8,395.77,5031.0,3402.37,3059.56,5843.75,21627.6,57199.14,4377.18,412.22,6436.71,4096.83,11370.7,4959.06,479.3,28661.0,8867.7,8471.66,22740.7,11589.9,3771.89,27084.76,2922.07,2245.34,1141.75,1597.93,8256.4,1487.1,1910.23,2310.53,1846.55,13334.75,3254.15,513.57,858.29,485.95,400.88,468.61,2512.72,8613.12,1433.7,1951.29,456.66,4143.62,685.47,214.22,2865.1,7015.03,14274.94,1028.18,1257.76,2922.9,725.17,13378.8,7233.62,5352.6,1525.76,37556.94
2008-07-28,3562.8,2646.91,392.98,4989.89,3410.14,2999.77,5816.79,21758.0,56869.01,4324.45,413.75,6351.15,4034.59,11131.1,4883.54,478.66,28369.0,8716.7,8388.57,22687.2,11484.59,3753.92,26732.83,2893.04,2275.67,1154.09,1598.29,8111.48,1456.16,1922.73,2264.22,1802.99,13353.78,3256.57,510.95,850.31,483.46,400.69,475.46,2540.81,8496.49,1445.2,1928.74,456.66,4106.23,685.53,214.89,2903.01,6968.93,14349.11,1018.75,1234.37,2910.36,715.95,13303.96,,5312.6,1529.49,38120.94
2008-07-29,3631.35,2648.08,395.1,4923.29,3370.04,2991.16,5799.7,21776.1,58042.87,4320.49,411.52,6398.8,4143.58,11397.5,5103.25,481.27,28278.0,8731.4,8366.55,22258.0,11683.79,3758.27,27318.64,2946.26,2278.67,1150.8,1567.2,8044.47,1439.01,1926.68,2319.62,1845.55,13159.45,3235.5,511.78,851.63,486.5,399.75,478.64,2526.04,8407.55,1443.9,1896.28,456.66,4098.27,676.73,213.72,2850.31,6993.3,13791.54,1006.51,1263.18,2886.56,720.23,13342.54,7014.47,5319.2,1540.46,39153.73
2008-07-30,3641.79,2754.39,404.39,5008.7,3396.62,3030.25,5898.0,22511.2,59997.64,4400.54,418.0,6460.12,4185.64,11583.7,5094.95,488.58,28415.0,8886.29,8477.44,22690.6,11817.9,3726.28,27474.03,3011.38,,1159.93,1577.7,8225.77,1501.2,1949.84,2329.72,1852.8,13367.79,3287.76,513.36,865.95,503.09,400.7,486.19,2583.83,8460.89,1474.0,1949.03,456.66,4152.57,669.9,212.37,2836.66,7108.91,14287.21,1023.26,1284.26,2925.5,750.42,13683.21,7070.35,5420.7,1579.5,41342.3
2008-07-31,3659.74,2752.49,399.95,5052.6,3394.63,2994.37,6070.68,22209.1,59505.17,4392.35,416.4,6479.56,4138.04,11378.0,5071.91,484.88,28331.0,8856.7,8480.36,22731.1,11881.29,3743.64,27501.01,3014.8,2304.51,1163.09,1594.67,8280.11,1495.33,1919.81,2325.55,1849.15,13376.8,3336.28,514.29,867.44,516.07,401.04,494.33,2577.1,8496.58,1471.8,1966.68,456.5,4182.36,676.32,210.04,2775.72,7141.21,14355.75,1014.33,1267.38,2929.64,766.36,13592.91,7024.06,5411.89,1557.26,42200.75
2008-08-01,3602.91,2716.64,394.53,4978.0,3378.05,2983.55,6015.56,21696.1,57630.35,4314.33,416.03,6396.46,4069.79,11326.3,4949.22,469.53,28130.0,8839.9,8339.74,22862.6,11569.5,3763.34,26959.17,2994.05,2248.75,1159.1,1573.77,8156.49,1492.55,1884.06,2310.96,1826.56,13094.58,3303.15,514.29,854.68,510.96,398.76,479.67,2584.21,8384.85,1446.7,1941.73,456.5,4153.15,678.66,211.89,2801.82,,14656.69,1012.57,1260.31,2906.07,752.17,13496.53,7002.54,5354.7,1555.93,42984.66
2008-08-04,3580.93,2684.34,392.48,4957.6,3362.17,2947.03,6106.64,21381.4,55609.07,4280.62,401.98,6349.81,4040.06,11284.2,4910.2,462.54,27826.0,8787.4,8312.13,22514.9,11447.59,,26487.75,2962.32,2227.67,1148.68,1543.05,8049.76,1451.47,1812.75,2285.56,1804.84,12933.17,3319.22,508.59,847.15,510.45,402.07,475.52,2599.99,8290.89,1440.0,1895.86,456.5,4110.68,674.67,207.87,2741.74,7078.22,14577.87,1000.57,1249.01,2876.08,747.83,,6977.35,5320.2,1520.21,43259.37
2008-08-05,3595.0,2730.01,403.46,4882.0,3442.31,3048.46,6164.49,21738.1,56470.58,4386.35,398.41,6518.7,4172.0,11615.8,5151.96,468.59,28753.0,9075.7,8451.5,21949.8,11751.4,3753.54,26990.18,2977.58,2185.62,1128.86,1535.54,8129.78,1397.46,1809.15,2349.83,1869.76,12914.66,3295.67,505.76,876.59,516.09,402.06,465.11,2602.37,8293.77,1442.3,1812.0,456.5,4151.71,667.12,199.2,2690.75,7190.78,14961.07,999.99,1284.88,2860.51,761.78,13242.2,6813.39,5454.5,1549.86,42237.75
2008-08-06,3665.99,2669.55,410.51,5018.1,3438.82,3124.04,6143.31,21506.0,57542.48,4448.33,397.24,6561.39,4166.43,11656.1,5118.81,466.55,29014.0,9131.5,8500.49,,11774.4,3759.43,27342.39,2984.72,2187.2,1133.59,1578.71,8316.42,1412.09,1871.66,2378.37,1895.21,13254.88,3352.34,504.5,886.52,515.81,401.8,471.99,2697.21,8185.33,1459.6,1814.6,456.58,4199.78,676.35,199.66,2719.37,7209.34,15073.54,1006.01,1289.19,2886.78,773.65,13453.5,7026.24,5486.1,1550.91,42075.85
2008-08-07,3668.32,2632.66,405.69,5030.0,3427.07,3046.81,6267.39,21197.0,57017.55,4457.43,399.54,6543.49,4096.45,11431.4,5015.0,464.35,29154.0,9088.7,8463.15,22104.2,11717.5,3796.15,26986.98,2983.82,2199.01,1129.56,1564.0,8303.56,1434.89,1815.98,2355.73,1880.09,13124.99,3378.88,500.95,881.35,518.9,401.48,476.9,2684.63,8343.01,1450.6,1842.58,459.29,4166.52,705.35,198.45,2727.58,7182.07,15117.25,1003.89,1266.06,2834.71,778.8,13385.16,7024.58,5477.5,1543.24,41627.66
2008-08-08,3638.21,2608.95,408.52,5037.6,3334.12,3068.43,6342.06,20969.6,56586.42,4491.85,387.42,6561.65,4214.0,11734.3,5216.5,471.18,29089.0,9201.9,8531.69,21885.2,11799.9,3822.52,27132.78,2964.36,2195.92,1120.31,1568.72,8437.27,1359.62,1776.66,2414.1,1926.23,13168.41,3357.82,504.13,885.01,519.39,402.43,472.35,2692.81,8364.83,1453.5,1722.71,459.29,4146.88,690.7,181.86,2605.72,7262.1,15167.82,1008.55,1296.31,2807.54,780.65,13341.74,7209.04,5489.2,1512.65,40949.91
2008-08-11,3638.78,2631.23,412.13,5069.29,3327.9,3103.96,6414.56,20925.2,54720.25,4538.49,385.13,6609.63,4223.83,11782.3,5197.83,475.05,29557.0,9384.09,8603.87,21859.3,12047.7,3832.73,26943.68,2926.37,2133.91,1127.46,1581.09,8518.46,1412.25,1708.95,2439.95,1941.23,13430.91,3370.18,500.74,900.26,527.97,403.7,474.51,2768.52,8573.07,1457.4,1742.96,459.97,4144.0,702.93,165.5,2470.07,7337.73,15503.91,1022.32,1305.31,2825.38,782.24,13203.19,7325.62,5541.79,1521.0,41733.26
2008-08-12,3598.07,2675.61,415.56,5090.29,3345.17,3117.13,6283.02,20755.4,54502.96,4518.48,384.0,6585.87,4150.95,11642.5,5076.75,465.48,29380.0,9291.2,8577.26,21640.9,11996.09,3854.97,26636.55,2917.35,2057.58,1118.78,1577.12,8482.52,1449.34,1696.6,2430.61,1941.06,13303.59,3353.62,503.84,894.0,534.81,405.16,470.42,2755.86,8639.92,1446.5,1803.82,448.99,4143.38,,164.37,2457.2,7301.84,15212.12,1031.46,1289.59,2816.82,778.98,13167.0,7293.79,5534.5,1539.42,41461.83
2008-08-13,3515.45,2631.5,410.33,4995.89,3287.92,3043.62,6102.33,20260.2,54573.17,4402.97,393.16,6422.19,4138.18,11533.0,5070.31,469.9,28758.0,9109.5,8375.29,21293.3,11695.4,3830.93,26877.07,2884.84,2063.52,1112.53,1562.72,8346.43,1424.44,1742.93,2428.62,1942.02,13023.04,3345.24,498.47,868.81,532.39,401.99,462.48,2721.93,8506.49,1448.3,1776.06,448.99,4080.56,701.6,161.97,2446.3,7193.5,15093.12,1033.93,1285.83,2811.79,768.78,13377.21,7292.33,5448.6,1531.94,41253.85
2008-08-14,3515.92,2620.53,409.41,5039.0,3298.12,3054.42,5970.85,20721.1,55138.35,4420.91,389.45,6442.21,4164.83,11615.9,5149.06,464.87,28778.0,9134.4,8523.15,21392.7,11606.79,3867.33,27247.44,2894.51,2106.63,1109.43,1572.18,8363.38,1444.76,1737.93,2453.66,1964.38,12956.79,3333.89,497.16,874.73,521.91,400.8,468.81,2727.28,8561.96,1448.4,1795.23,458.64,4087.13,705.6,163.47,2437.08,7206.46,14724.17,1035.29,1292.93,2816.65,773.77,13358.91,7326.06,5497.39,1530.43,41710.51
2008-08-15,,,409.86,5038.89,,3083.01,5915.35,20996.4,54244.03,4453.62,382.3,6446.02,4177.68,11659.9,5153.6,467.27,,9194.9,8545.08,21160.6,11686.09,3936.94,27340.83,,2085.14,1095.05,,8409.81,1460.2,1733.79,2452.52,1957.56,13019.41,3351.12,502.3,873.33,530.72,,467.15,2725.14,8584.53,1456.2,1785.36,459.21,4103.01,707.48,163.68,2450.61,7235.93,,1037.91,1298.2,2797.5,788.43,13096.7,7196.5,5454.79,1537.06,42194.42
2008-08-18,3542.42,2614.46,410.51,5043.5,3355.05,3074.45,5835.0,20899.5,53326.53,4448.83,384.35,6432.88,4134.21,11479.4,5094.95,469.04,28867.0,9124.0,8511.79,20930.7,11677.5,4017.88,26777.48,2872.05,,1084.36,1567.71,8397.48,1448.64,,2416.98,1932.7,13165.45,3334.14,501.47,875.27,533.78,401.51,475.27,,8538.04,1442.6,1778.29,459.37,4107.41,697.23,151.36,2319.87,7231.4,14645.66,1035.67,1278.6,2776.98,799.47,13119.37,7000.74,5450.2,1540.55,41946.89
2008-08-19,3415.53,2546.49,398.75,4930.39,3326.11,3002.39,5695.91,20306.8,53638.69,4332.79,388.51,6282.43,4084.75,11348.5,4984.37,470.53,28257.0,8867.59,8320.12,20484.4,11335.29,3948.65,26732.1,2817.46,2042.5,1069.42,1541.41,8242.27,1361.54,1727.78,2384.36,1908.68,12865.04,3319.12,502.96,838.0,531.02,409.22,467.67,2691.2,8349.07,1431.5,1685.6,449.48,4038.45,691.33,151.41,2344.47,7115.18,14543.73,1027.39,1266.69,2728.38,789.01,13063.84,6978.6,5320.39,1484.09,40488.1
2008-08-20,3495.37,2554.12,402.59,4997.5,3312.55,3000.52,5681.31,,55377.14,4365.87,391.33,6317.8,4091.91,11417.4,4943.85,474.21,28148.0,8897.29,8371.67,20931.2,11379.9,3926.21,26865.03,2824.67,2069.7,1073.21,1540.71,8320.88,1386.59,1740.26,2389.08,1913.02,12851.69,3332.03,503.65,842.44,,415.56,475.05,2681.65,8386.64,1440.0,1713.5,452.73,4045.04,690.05,162.91,2523.28,7100.01,14678.23,1024.5,1274.54,2751.75,796.75,13350.13,7040.89,5371.79,1465.3,39801.35
2008-08-21,3481.18,2554.74,400.23,4949.6,3268.81,2970.9,5616.2,20114.4,55934.69,4304.6,405.92,6236.96,4100.33,11430.2,4936.02,479.05,27758.0,8939.09,8359.86,20392.1,11217.4,3887.55,26534.97,2839.64,2088.25,1071.43,1512.59,8228.16,1394.53,1746.12,2380.37,1906.74,12752.21,3332.05,506.88,837.07,533.1,420.84,485.08,2656.91,8360.44,1440.3,1722.41,452.73,3999.08,676.53,156.9,2431.72,7000.53,14243.73,1025.6,1277.72,2713.47,801.36,13539.21,6918.48,5370.2,1444.68,39569.57
2008-08-22,3527.04,2592.57,408.19,5010.2,3296.66,3028.23,5663.18,20550.4,55850.12,4400.45,394.8,6342.42,4168.16,11628.0,5056.89,479.99,28090.0,9182.7,8559.88,,11497.29,3918.42,26875.44,2892.37,2120.49,1085.6,1496.91,8411.82,1374.69,1760.98,2414.71,1931.47,12666.04,3311.61,507.15,865.02,539.81,428.98,488.5,2653.17,8499.2,1455.4,1701.61,452.73,4064.37,681.93,154.8,2405.23,7094.12,14401.49,1025.54,1292.2,2723.3,813.85,13447.29,6911.64,5505.6,1423.12,40894.26
2008-08-25,3538.21,2579.74,402.7,5090.1,3302.57,3003.92,5638.77,20315.2,54477.25,4355.87,395.13,6296.95,4092.09,11386.2,4958.08,475.17,27900.0,,8487.5,21104.8,11327.09,3904.34,26416.61,2886.67,2127.22,1078.73,1502.11,8342.28,1320.58,1744.74,2365.59,1889.72,12878.66,3326.91,507.28,852.2,544.19,424.4,483.06,,8466.31,1452.6,1647.67,449.08,4051.87,678.2,155.06,2413.37,7062.58,14450.34,1020.81,1266.84,2733.45,809.15,13288.96,7030.72,,,40691.5
2008-08-26,3558.94,2544.32,403.24,5082.29,3255.97,3025.13,5583.41,20282.5,54343.58,4368.54,398.13,6340.52,4105.6,11412.9,4958.5,480.31,27977.0,9133.59,8561.58,21056.7,11419.9,3866.94,26071.46,2894.24,2107.55,1070.5,1490.25,8420.84,1292.92,1760.17,2361.97,1886.31,12778.71,3321.0,504.62,860.71,542.15,422.48,479.15,2637.64,8470.62,1437.6,1579.12,446.44,4047.05,668.92,146.55,2350.08,7093.72,14482.21,1017.03,1271.51,2707.18,810.32,13299.07,6964.6,5470.7,1362.87,40097.46
2008-08-27,3553.21,2513.16,406.12,5087.79,3243.99,3033.66,5479.27,20200.5,55519.23,4373.08,401.02,6321.03,4140.18,11502.5,5011.58,483.23,27958.0,9137.09,8507.16,21464.7,11479.59,3871.86,26131.34,2897.83,2131.06,1067.65,1493.92,8463.29,1302.58,1779.74,2382.46,1900.3,12752.96,3318.52,506.32,862.93,538.9,419.13,486.44,2646.7,8459.99,1444.0,1589.05,449.08,4055.98,675.99,144.44,2342.14,7086.64,14296.79,1020.31,1281.66,2705.09,817.31,13530.65,7080.97,5528.1,1306.16,39576.03
2008-08-28,3570.81,2576.37,411.13,5143.29,3267.93,3091.8,5545.47,20515.9,56382.21,4461.49,393.35,6420.54,4215.97,11715.2,5140.04,486.14,28625.0,9271.7,8540.08,20972.3,11662.59,3868.68,26444.11,2896.47,2144.85,1070.46,1474.15,8574.95,1365.29,1777.05,2411.63,1915.12,12768.25,3324.8,505.69,876.74,544.19,419.51,491.29,2655.75,8555.41,1456.2,1653.99,444.64,4073.76,682.83,145.95,2350.13,7190.4,14048.33,1030.88,1300.68,2691.0,825.22,13750.48,7033.37,5601.2,1298.22,40149.96
2008-08-29,3613.32,2597.02,412.84,5215.5,3292.68,3136.0,5560.79,21007.2,55680.41,4482.6,391.71,6422.3,4162.02,11543.5,5103.39,477.52,28789.0,9381.79,8502.66,21261.9,11707.29,3848.65,26290.99,2895.21,2165.93,1100.5,1474.24,8681.82,1348.92,1777.14,2367.52,1872.54,13072.87,3353.24,504.69,870.86,552.89,424.3,493.81,2688.09,8600.31,1478.2,1646.14,,4118.58,684.44,151.76,2397.37,7238.74,14564.53,1027.99,1282.83,2739.95,827.16,13771.25,7046.1,5636.6,1296.78,39844.48
2008-09-01,3574.29,2584.29,412.09,5200.0,3268.91,3144.27,5469.54,20664.5,55162.14,4472.12,,6421.8,,,,,28775.0,9409.5,8505.54,20906.3,11693.79,3829.39,26424.69,2872.83,2164.62,,1414.43,8641.2,1366.24,1778.81,,,12834.17,3357.7,514.34,873.41,568.44,427.24,483.98,2686.52,8625.62,1467.6,1666.52,,4117.19,675.22,148.35,2325.13,7227.75,14498.5,1009.61,,2713.79,828.19,,6813.08,5602.79,1291.65,39456.76
2008-09-02,3587.3,2647.78,414.7,5195.0,3341.4,3211.59,5600.72,20714.3,54404.41,4539.06,378.55,6518.47,4139.25,11516.9,5076.85,471.08,29208.0,9543.59,8463.41,21042.5,11903.9,3866.07,26522.75,2868.63,2159.05,1086.99,1407.14,8745.92,1368.99,1757.94,2349.24,1850.14,12609.46,3367.25,514.75,889.36,560.67,425.71,469.7,2708.25,8660.41,1471.2,1659.65,444.68,4162.92,659.51,148.81,2304.88,7298.59,15049.86,996.26,1277.56,2758.93,836.57,13299.54,6699.81,5620.7,1300.91,40437.07
2008-09-03,3562.45,2614.39,406.32,5130.5,3293.98,3165.33,5570.48,20265.4,53527.01,4447.12,376.66,6467.49,4121.77,11532.9,5051.64,463.3,29061.0,9369.7,8291.25,20585.1,11849.09,3819.81,26467.78,2843.93,2116.0,1085.38,1426.89,8555.39,1324.99,1758.13,2333.73,1833.09,12689.58,3373.45,507.84,880.75,561.64,426.94,458.17,2750.03,8754.13,1452.1,1589.19,441.75,4128.58,649.93,148.97,2276.66,7256.63,,996.09,1274.98,2706.53,818.96,13137.71,6584.93,5499.7,1248.45,40328.51
2008-09-04,3437.22,2611.37,397.17,5050.89,3222.59,3066.14,5487.64,20332.8,51408.53,4304.0,374.55,6279.57,4015.82,11188.2,4915.6,457.11,28233.0,9150.0,8042.04,20389.5,11480.09,3769.6,26151.63,2795.08,2075.23,1085.06,1426.43,8281.32,1281.86,1694.6,2259.04,1774.78,12557.66,3348.13,509.84,850.53,555.97,429.26,443.82,2754.05,8584.26,1429.4,1526.57,441.75,4051.2,654.85,151.14,2277.4,7084.65,14899.09,989.22,1236.83,2626.05,794.35,12814.13,6412.62,5362.1,1250.6,39556.37
2008-09-05,3350.19,2503.38,389.22,4949.5,3143.91,3002.38,5339.73,19615.4,51913.12,4196.66,367.7,6127.44,3999.38,11221.0,4888.81,448.53,27567.0,8966.79,7626.25,19933.3,11139.7,3719.18,25904.17,2771.25,2022.56,1070.54,1404.38,8025.47,1234.71,1678.74,2255.87,1768.23,12212.23,3336.17,509.96,825.01,547.59,422.44,431.76,2724.72,8354.13,1374.5,1469.15,441.72,3963.01,645.8,147.11,2202.45,6976.59,14483.83,977.79,1242.31,2574.21,761.19,12816.41,6307.27,5240.7,1153.71,39115.62
2008-09-08,3464.04,2561.3,398.79,5126.29,3275.08,3134.48,5435.0,20119.9,50717.96,4340.18,367.15,6263.74,4085.17,11510.7,4946.43,460.68,28429.0,9270.0,7744.68,20794.3,11554.2,3762.97,26232.56,2779.7,2038.0,1075.93,1476.65,8253.47,1273.78,1668.21,2269.76,1762.95,12624.46,3374.39,507.88,855.95,555.18,427.97,441.28,2728.53,8592.64,1427.9,1508.41,437.66,4047.71,665.66,141.17,2143.41,7177.42,14944.96,986.34,1267.79,2697.03,779.09,12634.63,6658.68,5446.29,1194.98,40517.07
2008-09-09,3400.02,2529.2,395.73,5041.89,3276.56,3103.85,5418.24,20000.1,48431.94,4293.33,360.89,6233.41,3960.53,11230.7,4765.85,444.21,28263.0,9138.2,7648.6,20491.1,11350.0,3680.01,25629.78,2734.04,1958.75,1068.55,1454.5,8068.09,1158.07,1595.06,2209.81,1721.55,12400.65,3376.38,508.18,846.6,555.32,424.67,417.14,2721.52,8430.17,1390.4,1395.11,431.17,3958.81,663.61,142.69,2145.78,7189.45,14900.75,989.55,1224.51,2673.21,759.15,12146.75,6424.77,5415.6,1149.06,40124.57
2008-09-10,3299.49,2484.9,393.9,4961.39,3213.54,3055.37,5246.25,20040.8,49633.16,4283.66,358.27,6210.32,4012.2,11268.9,4911.18,447.73,28064.0,8967.2,7616.1,19999.8,11180.79,3642.55,25622.91,2757.16,1885.04,1062.7,1464.98,8028.25,1114.67,1604.84,2228.7,1738.06,12346.62,3343.86,504.81,840.33,542.81,423.18,416.4,2709.49,8287.74,1322.0,1334.33,426.33,3919.53,655.54,143.35,2150.76,7121.43,14662.61,986.22,1232.04,2622.4,741.08,12497.15,6458.0,5366.2,1099.59,39294.96
2008-09-11,3255.55,2446.38,392.56,4871.5,3131.6,3021.06,5112.41,19516.2,51220.81,4249.07,354.98,6178.9,4094.76,11433.7,5078.04,453.31,27942.0,8874.9,7634.23,19388.7,11136.5,3634.6,25552.49,2767.61,1870.13,1041.07,1443.24,7963.86,1073.02,1613.24,2258.22,1773.65,12102.5,3333.54,493.84,827.66,522.72,416.89,418.5,2672.56,8242.1,1292.2,1298.08,421.49,3857.6,646.8,137.86,2078.98,7071.25,14324.29,966.02,1249.05,2541.15,747.19,12612.76,6251.95,5318.4,1004.3,37388.13
2008-09-12,3321.2,2457.33,399.57,4957.1,3110.57,3080.6,5033.04,19632.7,52392.86,4332.66,360.02,6234.89,4101.7,11422.0,5074.07,459.11,28372.0,8976.7,7800.92,19352.9,11412.0,3625.2,25588.41,2827.81,1804.06,1044.03,1477.92,8112.42,1137.76,1647.65,2261.27,1767.13,12214.76,3361.69,492.01,847.79,531.53,413.89,431.24,2646.12,8356.23,1290.8,1341.75,427.69,3908.79,654.34,135.19,2079.67,7215.5,14000.81,959.17,1251.7,2570.67,763.9,12769.58,6310.68,5416.7,1047.04,37033.87
2008-09-15,3199.82,2363.69,385.04,4875.0,2993.05,2973.01,4838.92,19223.1,48416.33,4168.97,352.09,6064.16,3960.61,10917.5,4957.26,445.34,27333.0,8708.4,7640.24,,10899.0,3553.71,24618.15,2808.74,1719.25,1031.63,,7762.97,1067.45,1562.14,2179.91,1705.46,,3319.9,476.53,822.6,514.47,398.56,413.07,2536.16,8096.37,1236.8,1277.6,,3830.81,642.39,,,6939.11,13531.27,931.02,1192.7,2486.55,738.51,12254.03,6052.45,5204.2,917.47,35081.44
